player,matches,runs,balls,strike_rate,wickets,balls_bowled,runs_conceded,economy,recent_form,performance_score
DR Sams,13.0,0.005490391814324932,48.0,0.3055555555555555,0.07042253521126761,389.0,528.0,0.22622107969151672,0.3055555555555555,0.08857182963534561
DR Shorey,2.0,0.0016221612178687298,20.0,0.21666666666666667,0.0,0.0,0.0,0.0,0.21666666666666667,0.06556775642625406
DR Smith,88.0,0.29760419266284005,1803.0,0.4409317803660566,0.1267605633802817,557.0,825.0,0.2468581687612208,0.4688888888888889,0.24484318093690094
DS Kulkarni,20.0,0.012977289742949838,113.0,0.30678466076696165,0.4272300469483568,1876.0,2513.0,0.2232587064676617,0.30678466076696165,0.181059090730444
DS Lehmann,2.0,0.002246069378587472,19.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.3157894736842105,0.09552296638776878
DT Christian,41.0,0.057399550786124284,408.0,0.37581699346405234,0.18779342723004694,922.0,1218.0,0.22017353579175705,0.35111111111111104,0.15653064992504817
DT Patil,2.0,0.0016221612178687298,13.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.3333333333333333,0.10056775642625405
DW Steyn,33.0,0.02083853256800599,163.0,0.3415132924335379,0.49295774647887325,2282.0,2583.0,0.18865030674846622,0.34151329243353784,0.21412188007373514
Dhruv Jurel,22.0,0.04329922635388071,237.0,0.48804500703234893,0.0,0.0,0.0,0.0,0.4880450070323488,0.16156823133356293
E Lewis,26.0,0.08160718742201148,499.0,0.43687374749499,0.0,0.0,0.0,0.0,0.4444444444444444,0.16000317469367373
EJG Morgan,74.0,0.1754429747941103,1181.0,0.3968388371436636,0.0,0.0,0.0,0.0,0.38111111111111107,0.17967030601941003
ER Dwivedi,2.0,0.002994759171449963,15.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.5333333333333333,0.1610481657100075
F Behardien,3.0,0.0017469428500124784,13.0,0.358974358974359,0.0,0.0,0.0,0.0,0.3589743589743589,0.10830373768981205
F du Plessis,138.0,0.5703768405290741,3435.0,0.4435710819990296,0.0,6.0,16.0,0.4444444444444444,0.5322222222222222,0.29269133135159997
FA Allen,3.0,0.0017469428500124784,19.0,0.24561403508771928,0.009389671361502348,91.0,136.0,0.2490842490842491,0.24561403508771928,0.05173463345577084
FH Edwards,2.0,0.0004991265285749938,5.0,0.26666666666666666,0.028169014084507043,150.0,160.0,0.17777777777777778,0.26666666666666666,0.06943917002835023
FY Fazal,11.0,0.022835038682305967,179.0,0.3407821229050279,0.004694835680751174,12.0,20.0,0.2777777777777778,0.3407821229050279,0.08362283155272549
Fazalhaq Farooqi,2.0,0.00037434489643124535,13.0,0.07692307692307693,0.028169014084507043,162.0,229.0,0.23559670781893002,0.07692307692307693,0.006690526529907773
G Coetzee,5.0,0.0017469428500124784,22.0,0.21212121212121213,0.06103286384976526,216.0,357.0,0.2754629629629629,0.2121212121212121,0.05195971330001303
G Gambhir,151.0,0.5262041427501872,3524.0,0.39888384411653427,0.0,0.0,0.0,0.0,0.35888888888888887,0.3018368554361435
GB Hogg,4.0,0.002745195907162466,22.0,0.33333333333333337,0.11737089201877934,466.0,585.0,0.20922746781115875,0.3333333333333333,0.10938079479108583
GC Smith,29.0,0.09221362615423011,691.0,0.356488181379643,0.0,0.0,0.0,0.0,0.32666666666666666,0.13773014783222462
GC Viljoen,3.0,0.00037434489643124535,7.0,0.14285714285714285,0.03755868544600939,146.0,229.0,0.2614155251141553,0.14285714285714285,0.02623628242098061
GD McGrath,2.0,0.0004991265285749938,5.0,0.26666666666666666,0.06572769953051644,329.0,366.0,0.18541033434650456,0.26666666666666666,0.0780655857329799
GD Phillips,8.0,0.008110806089343649,55.0,0.393939393939394,0.009389671361502348,31.0,40.0,0.21505376344086022,0.3939393939393939,0.10186264180937803
GH Vihari,23.0,0.03543798352882456,331.0,0.28600201409869086,0.004694835680751174,43.0,48.0,0.18604651162790695,0.2911111111111111,0.08102841107271397
GHS Garton,2.0,0.0002495632642874969,4.0,0.16666666666666669,0.014084507042253521,97.0,136.0,0.23367697594501713,0.16666666666666666,0.030240776308562298
GJ Bailey,36.0,0.08273022211130522,552.0,0.4003623188405797,0.0,0.0,0.0,0.0,0.3844444444444444,0.14826837967132397
GJ Maxwell,128.0,0.3458946843024707,1842.0,0.501628664495114,0.19248826291079812,965.0,1311.0,0.2264248704663212,0.5544444444444444,0.2996721065329328
GR Napier,1.0,0.0018717244821562268,16.0,0.3125,0.004694835680751174,24.0,28.0,0.19444444444444442,0.3125,0.07613436804449802
GS Sandhu,0.0,0.0,0.0,0.0,0.004694835680751174,48.0,86.0,0.2986111111111111,0.0,-0.02868740219092332
Gagandeep Singh,0.0,0.0,0.0,0.0,0.014084507042253521,84.0,142.0,0.2817460317460317,0.0,-0.024653476414039793
Gulbadin Naib,1.0,0.0023708510107312204,15.0,0.4222222222222222,0.0,6.0,12.0,0.3333333333333333,0.42222222222222217,0.09416313118708924
Gurkeerat Singh,32.0,0.06376341402545546,436.0,0.3906727828746177,0.023474178403755867,82.0,97.0,0.19715447154471544,0.36333333333333334,0.12430515474069792
Gurnoor Brar,0.0,0.0,0.0,0.0,0.0,21.0,42.0,0.3333333333333333,0.0,-0.03333333333333333
H Das,1.0,0.0002495632642874969,5.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.13333333333333333,0.040087347142500625
H Klaasen,32.0,0.12390816071874221,613.0,0.539967373572594,0.0,0.0,0.0,0.0,0.5433333333333332,0.20552636631137494
H Sharma,0.0,0.0,0.0,0.0,0.0,30.0,62.0,0.3444444444444445,0.0,-0.03444444444444445
HC Brook,11.0,0.023708510107312206,159.0,0.39832285115303984,0.0,0.0,0.0,0.0,0.3983228511530398,0.12779483388347124
HE van der Dussen,3.0,0.002745195907162466,25.0,0.29333333333333333,0.0,0.0,0.0,0.0,0.29333333333333333,0.08896081856750687
HF Gurney,1.0,0.00012478163214374845,5.0,0.06666666666666667,0.03286384976525822,169.0,239.0,0.23570019723865876,0.06666666666666667,0.004689616288698989
HH Gibbs,36.0,0.11055652607936113,837.0,0.352847471127041,0.0,0.0,0.0,0.0,0.35777777777777775,0.14479554079842555
HH Pandya,128.0,0.3161966558522586,1814.0,0.4656376332230798,0.3286384976525822,1485.0,2196.0,0.24646464646464647,0.48777777777777775,0.3089802865096303
HM Amla,16.0,0.07199900174694286,418.0,0.4601275917065391,0.0,0.0,0.0,0.0,0.46777777777777774,0.16362043742695365
HR Shokeen,5.0,0.008235587721487398,67.0,0.3283582089552239,0.023474178403755867,213.0,320.0,0.2503912363067292,0.32835820895522383,0.0822193393593538
HV Patel,37.0,0.031070626403793364,214.0,0.38785046728971967,0.7089201877934272,2284.0,3215.0,0.2346030356100408,0.3878504672897196,0.2809996028155963
Harbhajan Singh,88.0,0.10394309957574246,636.0,0.4365828092243187,0.755868544600939,3496.0,4101.0,0.19550915331807778,0.3766666666666666,0.3337753413093499
Harmeet Singh,4.0,0.002246069378587472,12.0,0.5,0.14553990610328638,574.0,747.0,0.21689895470383275,0.5,0.16548120533794392
Harpreet Brar,24.0,0.02907412028949339,201.0,0.3864013266998342,0.11737089201877934,692.0,907.0,0.2184489402697495,0.3864013266998341,0.1335941690889928
Harpreet Singh,8.0,0.01534814075368106,119.0,0.3445378151260505,0.0,0.0,0.0,0.0,0.3445378151260504,0.10873319380160351
Harshit Rana,3.0,0.0002495632642874969,3.0,0.2222222222222222,0.1267605633802817,403.0,590.0,0.24400330851943752,0.2222222222222222,0.07404382380229396
I Malhotra,1.0,0.0008734714250062392,4.0,0.5833333333333334,0.0,6.0,23.0,0.6388888888888888,0.5833333333333333,0.1114168261098633
I Sharma,21.0,0.0071125530321936616,71.0,0.26760563380281693,0.4507042253521127,2429.0,3255.0,0.223342939481268,0.2676056338028169,0.17311284609201424
I Udana,4.0,0.0018717244821562268,11.0,0.45454545454545453,0.03755868544600939,182.0,286.0,0.2619047619047619,0.4545454545454545,0.12021793510341718
IC Pandey,1.0,0.0,2.0,0.0,0.0892018779342723,469.0,609.0,0.21641791044776118,0.0,0.0006586784387919535
IC Porel,0.0,0.0,0.0,0.0,0.004694835680751174,26.0,42.0,0.2692307692307693,0.0,-0.025749368002889135
IK Pathan,82.0,0.14349887696531072,985.0,0.38917089678510997,0.4647887323943662,2113.0,2711.0,0.2138349897460167,0.3377777777777778,0.259219904147015
IR Jaggi,7.0,0.009483404042924881,100.0,0.25333333333333335,0.0,0.0,0.0,0.0,0.2533333333333333,0.07931919141502372
IS Sodhi,2.0,0.0008734714250062392,18.0,0.12962962962962965,0.04225352112676056,182.0,204.0,0.18681318681318682,0.12962962962962962,0.031076665488012536
Imran Tahir,8.0,0.004117793860743699,37.0,0.2972972972972973,0.40375586854460094,1340.0,1729.0,0.21504975124378106,0.29729729729729726,0.17006440905222162
Iqbal Abdulla,13.0,0.010980783628649864,86.0,0.3410852713178295,0.2112676056338028,943.0,1125.0,0.19883351007423117,0.34108527131782945,0.1391024060664039
Ishan Kishan,99.0,0.3299226353880709,1991.0,0.44265863050393445,0.0,0.0,0.0,0.0,0.47777777777777775,0.2500264689006973
J Arunkumar,3.0,0.0028699775393062144,24.0,0.3194444444444445,0.0,0.0,0.0,0.0,0.3194444444444444,0.09683782547209052
J Botha,28.0,0.051035687546793114,364.0,0.37454212454212454,0.1267605633802817,709.0,818.0,0.19228960977903148,0.3744444444444444,0.1426814238662982
J Fraser-McGurk,9.0,0.04117793860743699,150.0,0.7333333333333335,0.0,0.0,0.0,0.0,0.7333333333333334,0.234412278512603
J Little,0.0,0.0,0.0,0.0,0.06103286384976526,236.0,341.0,0.240819209039548,0.0,-0.008823704941513489
J Suchith,9.0,0.008734714250062392,62.0,0.37634408602150543,0.09389671361502347,434.0,604.0,0.23195084485407066,0.3763440860215054,0.11623946971232227
J Syed Mohammad,5.0,0.003618667332168705,27.0,0.3580246913580247,0.046948356807511735,196.0,286.0,0.2431972789115646,0.3580246913580247,0.09609130228438795
J Theron,4.0,0.0012478163214374844,13.0,0.25641025641025644,0.06103286384976526,235.0,311.0,0.2205673758865248,0.2564102564102564,0.07056129100936888
J Yadav,4.0,0.0049912652857499375,38.0,0.3508771929824561,0.04225352112676056,398.0,447.0,0.1871859296482412,0.3508771929824561,0.09885488806161533
JA Morkel,67.0,0.12166209134015474,712.0,0.4564606741573034,0.4507042253521127,1807.0,2409.0,0.222191477587161,0.4322222222222222,0.26876492019880316
JA Richardson,3.0,0.0021212877464437236,27.0,0.20987654320987656,0.014084507042253521,94.0,162.0,0.28723404255319146,0.20987654320987653,0.03850313617946251
JC Archer,23.0,0.02483154479660594,132.0,0.5025252525252525,0.23004694835680753,987.0,1210.0,0.20432286389733198,0.5025252525252525,0.1965280671358565
JC Buttler,106.0,0.44709258797105067,2519.0,0.4741299457456663,0.0,0.0,0.0,0.0,0.43666666666666665,0.2968482255596176
JD Ryder,29.0,0.07536810581482406,466.0,0.4320457796852647,0.051643192488262914,241.0,314.0,0.21715076071922546,0.3988888888888889,0.1455304484510922
JD Unadkat,27.0,0.024581981532318446,170.0,0.38627450980392164,0.511737089201878,2194.0,3219.0,0.24453053783044668,0.3862745098039216,0.2279672649949128
JDP Oram,11.0,0.013226853007237336,110.0,0.3212121212121212,0.06103286384976526,244.0,362.0,0.2472677595628415,0.32121212121212117,0.0915244749223266
JDS Neesham,10.0,0.011479910157224858,93.0,0.32974910394265233,0.03755868544600939,222.0,342.0,0.25675675675675674,0.32974910394265233,0.08665669542365106
JE Root,1.0,0.0012478163214374844,15.0,0.2222222222222222,0.0,12.0,15.0,0.20833333333333331,0.2222222222222222,0.04627006904583646
JE Taylor,2.0,0.00037434489643124535,4.0,0.25,0.028169014084507043,122.0,167.0,0.22814207650273224,0.25,0.059359066584604464
JEC Franklin,16.0,0.04080359371100574,309.0,0.3527508090614887,0.04225352112676056,155.0,225.0,0.24193548387096775,0.3522222222222222,0.10644990306992866
JH Kallis,95.0,0.3028450212128775,2291.0,0.3531209079004802,0.3474178403755869,1799.0,2348.0,0.21752825643876228,0.3244444444444444,0.27559984107186986
JJ Bumrah,26.0,0.008485150985774894,80.0,0.2833333333333333,0.8544600938967136,3185.0,3840.0,0.2009419152276295,0.2833333333333333,0.28149063479643666
JJ Roy,21.0,0.07661592213626155,460.0,0.4449275362318841,0.0,0.0,0.0,0.0,0.44555555555555554,0.16032523458344033
JJ van der Wath,3.0,0.002246069378587472,17.0,0.35294117647058826,0.014084507042253521,76.0,134.0,0.293859649122807,0.3529411764705882,0.08080363907196478
JL Denly,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JL Pattinson,2.0,0.0018717244821562268,13.0,0.3846153846153846,0.051643192488262914,222.0,321.0,0.24099099099099103,0.3846153846153846,0.10485141797633668
JM Bairstow,50.0,0.1982780134764163,1132.0,0.4679034157832745,0.0,0.0,0.0,0.0,0.5233333333333333,0.212539825329231
JM Kemp,2.0,0.0032443224357374596,25.0,0.3466666666666667,0.014084507042253521,47.0,58.0,0.2056737588652482,0.3466666666666667,0.08808926372654667
JM Sharma,36.0,0.09109059146493637,501.0,0.4856952761144378,0.0,0.0,0.0,0.0,0.4766666666666666,0.1771388593746705
JO Holder,27.0,0.03231844272523085,217.0,0.39784946236559143,0.27699530516431925,1049.0,1489.0,0.236574515411503,0.3978494623655914,0.17625766841343776
JP Behrendorff,2.0,0.0007486897928624907,9.0,0.2222222222222222,0.10328638497652583,379.0,563.0,0.24758135444151275,0.2222222222222222,0.06799216889414872
JP Duminy,75.0,0.2531819316196656,1680.0,0.4025793650793651,0.107981220657277,701.0,847.0,0.20137898240608654,0.39999999999999997,0.2161159242604348
JP Faulkner,45.0,0.06575992013975543,406.0,0.43267651888341546,0.3568075117370892,1287.0,1849.0,0.2394457394457394,0.4388888888888889,0.21838685020391108
JPR Scantlebury-Searles,2.0,0.0009982530571499876,6.0,0.4444444444444444,0.009389671361502348,45.0,89.0,0.3296296296296296,0.4444444444444444,0.10306717678074845
JR Hazlewood,6.0,0.0023708510107312204,29.0,0.2183908045977012,0.16901408450704225,622.0,830.0,0.22240085744908894,0.21839080459770113,0.08636047461491796
JR Hopes,19.0,0.052033940603943105,314.0,0.44267515923566886,0.06572769953051644,369.0,562.0,0.25383920505871727,0.4277777777777778,0.14131756228594355
JR Philippe,5.0,0.00973296730721238,80.0,0.325,0.0,0.0,0.0,0.0,0.32499999999999996,0.10090653855752434
JW Hastings,0.0,0.0,0.0,0.0,0.014084507042253521,61.0,66.0,0.18032786885245902,0.0,-0.014511660124682522
Jalaj S Saxena,0.0,0.0,0.0,0.0,0.0,18.0,27.0,0.25,0.0,-0.025
Jaskaran Singh,4.0,0.0009982530571499876,11.0,0.24242424242424246,0.028169014084507043,111.0,174.0,0.26126126126126126,0.24242424242424243,0.05399278869227587
Joginder Sharma,5.0,0.004492138757174944,30.0,0.4,0.06103286384976526,272.0,421.0,0.2579656862745098,0.39999999999999997,0.11103389590000158
K Goel,16.0,0.027202395807337163,239.0,0.3040446304044631,0.0,67.0,94.0,0.23383084577114427,0.30404463040446306,0.07735114307679251
K Gowtham,27.0,0.030821063139505868,159.0,0.5178197064989519,0.10328638497652583,599.0,825.0,0.22954924874791316,0.5178197064989518,0.1689999554178528
K Kartikeya,2.0,0.001123034689293736,13.0,0.23076923076923078,0.046948356807511735,241.0,334.0,0.23098201936376206,0.23076923076923075,0.05826271863752376
K Khejroliya,0.0,0.0,0.0,0.0,0.023474178403755867,129.0,221.0,0.2855297157622739,0.0,-0.02268442697528842
K Rabada,28.0,0.02570501622161218,207.0,0.3317230273752013,0.5915492957746479,1907.0,2652.0,0.23177766124803353,0.33172302737520126,0.23322322170898327
K Santokie,0.0,0.0,0.0,0.0,0.014084507042253521,51.0,91.0,0.2973856209150327,0.0,-0.02621743533093989
K Upadhyay,2.0,0.0014973795857249814,9.0,0.4444444444444444,0.0,56.0,81.0,0.24107142857142858,0.4444444444444444,0.10975027333119422
K Yadav,1.0,0.0,4.0,0.0,0.009389671361502348,54.0,85.0,0.2623456790123457,0.0,-0.023887150060858984
KA Jamieson,7.0,0.008110806089343649,55.0,0.393939393939394,0.04225352112676056,179.0,271.0,0.25232774674115455,0.3939393939393939,0.10635120592066315
KA Maharaj,1.0,0.00012478163214374845,2.0,0.16666666666666669,0.009389671361502348,36.0,39.0,0.18055555555555555,0.16666666666666666,0.03433553585607035
KA Pollard,168.0,0.4288744696780634,2447.0,0.4681923443672525,0.38028169014084506,1586.0,2200.0,0.23118957545187052,0.3911111111111111,0.35866117102471506
KAJ Roach,1.0,0.0012478163214374844,9.0,0.3703703703703704,0.0,52.0,80.0,0.25641025641025644,0.37037037037037035,0.08590682118258859
KB Arun Karthik,8.0,0.006363863239331171,53.0,0.3207547169811321,0.0,0.0,0.0,0.0,0.32075471698113206,0.09845376722810553
KC Cariappa,5.0,0.002994759171449963,21.0,0.38095238095238093,0.03755868544600939,224.0,349.0,0.259672619047619,0.38095238095238093,0.09875628945246222
KC Sangakkara,68.0,0.21050661342650365,1424.0,0.39489700374531833,0.0,0.0,0.0,0.0,0.33444444444444443,0.18912378785782807
KD Karthik,233.0,0.6043174444721737,3687.0,0.4378446795045656,0.0,0.0,0.0,0.0,0.5177777777777777,0.34686116433029107
KH Pandya,107.0,0.2055153481407537,1287.0,0.4265734265734266,0.3755868544600939,2183.0,2644.0,0.2018628798289815,0.37222222222222223,0.27089526523585694
KJ Abbott,3.0,0.0016221612178687298,8.0,0.5416666666666667,0.009389671361502348,102.0,182.0,0.2973856209150327,0.5416666666666666,0.1356766121751264
KK Ahmed,5.0,0.00012478163214374845,7.0,0.047619047619047616,0.36619718309859156,1345.0,1918.0,0.23767038413878566,0.047619047619047616,0.08211164521773394
KK Cooper,12.0,0.01447466932867482,70.0,0.5523809523809524,0.16901408450704225,600.0,789.0,0.21916666666666665,0.5523809523809524,0.1911172744394158
KK Nair,68.0,0.18667332168704767,1192.0,0.41834451901566,0.0,0.0,0.0,0.0,0.4255555555555555,0.19119957012215946
KL Nagarkoti,7.0,0.002745195907162466,34.0,0.21568627450980393,0.023474178403755867,185.0,287.0,0.2585585585585585,0.21568627450980393,0.04567938966553116
KL Rahul,122.0,0.5851010731220365,3578.0,0.43683622135271094,0.0,0.0,0.0,0.0,0.44,0.33599443093089054
KM Asif,1.0,0.0,2.0,0.0,0.03286384976525822,143.0,232.0,0.27039627039627034,0.0,-0.01882366459831248
KM Jadhav,81.0,0.15073621162964812,1012.0,0.39789196310935443,0.0,0.0,0.0,0.0,0.31777777777777777,0.16811955373660434
KMA Paul,5.0,0.002246069378587472,26.0,0.23076923076923078,0.046948356807511735,180.0,239.0,0.2212962962962963,0.23076923076923075,0.059624353085523156
KMDN Kulasekara,1.0,0.0006239081607187422,3.0,0.5555555555555557,0.028169014084507043,107.0,122.0,0.19003115264797504,0.5555555555555556,0.15492417277924753
KP Appanna,3.0,0.0002495632642874969,4.0,0.16666666666666669,0.051643192488262914,222.0,291.0,0.21846846846846846,0.16666666666666666,0.04115129841771951
KP Pietersen,36.0,0.12490641377589219,758.0,0.44019349164467897,0.04225352112676056,180.0,218.0,0.2018518518518518,0.4077777777777778,0.16453270171812584
KR Mayers,13.0,0.04729223858248066,276.0,0.4577294685990339,0.0,46.0,59.0,0.21376811594202896,0.45772946859903385,0.13249431248937552
KR Sen,1.0,0.0,3.0,0.0,0.06572769953051644,255.0,396.0,0.25882352941176473,0.0,-0.009450428058547365
KS Bharat,8.0,0.02483154479660594,168.0,0.3948412698412699,0.0,0.0,0.0,0.0,0.3948412698412698,0.12714342163119302
KS Sharma,3.0,0.001996506114299975,25.0,0.21333333333333335,0.0,0.0,0.0,0.0,0.21333333333333332,0.06469877714000499
KS Williamson,76.0,0.2660344397304717,1734.0,0.4098423683198769,0.0,18.0,31.0,0.28703703703703703,0.30777777777777776,0.1822578311708195
KT Maphaka,0.0,0.0,0.0,0.0,0.004694835680751174,39.0,90.0,0.3846153846153846,0.0,-0.03728782954135067
KV Sharma,39.0,0.043798352882455704,306.0,0.3823529411764706,0.38497652582159625,1520.0,2130.0,0.23355263157894737,0.3877777777777778,0.20319541598937038
KW Richardson,4.0,0.004492138757174944,39.0,0.3076923076923077,0.09859154929577466,345.0,479.0,0.23140096618357484,0.3076923076923077,0.09538773157828971
Kamran Akmal,6.0,0.0159720489143998,78.0,0.547008547008547,0.0,0.0,0.0,0.0,0.547008547008547,0.169692781222604
Kamran Khan,1.0,0.00037434489643124535,5.0,0.2,0.06572769953051644,177.0,248.0,0.23352165725047078,0.19999999999999998,0.053210779871332964
Karanveer Singh,4.0,0.0014973795857249814,17.0,0.23529411764705885,0.06572769953051644,213.0,323.0,0.25273865414710484,0.23529411764705882,0.06227037761704002
Kartik Tyagi,6.0,0.0016221612178687298,16.0,0.27083333333333337,0.07511737089201878,458.0,720.0,0.2620087336244541,0.2708333333333333,0.07439622578681335
Kuldeep Yadav,32.0,0.022835038682305967,224.0,0.2723214285714286,0.4225352112676056,1786.0,2413.0,0.22517730496453894,0.27232142857142855,0.17280476443068318
Kumar Kushagra,3.0,0.00037434489643124535,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.04298816357089379
L Ablish,1.0,0.0,2.0,0.0,0.023474178403755867,45.0,76.0,0.28148148148148144,0.0,-0.022279603547209176
L Balaji,13.0,0.004492138757174944,50.0,0.24000000000000002,0.39906103286384975,1574.0,2083.0,0.220563320626853,0.24,0.1512811747182884
L Ngidi,0.0,0.0,0.0,0.0,0.13145539906103287,342.0,460.0,0.22417153996101363,0.0,0.010446695769156855
L Ronchi,5.0,0.004242575492887447,37.0,0.30630630630630634,0.0,0.0,0.0,0.0,0.3063063063063063,0.0933767933144025
L Wood,1.0,0.001123034689293736,3.0,1.0,0.004694835680751174,38.0,94.0,0.41228070175438597,1.0,0.260338700886002
LA Carseldine,5.0,0.010107312203643625,71.0,0.3802816901408451,0.004694835680751174,7.0,6.0,0.14285714285714282,0.38028169014084506,0.1045100609480023
LA Pomersbach,16.0,0.03768405290741203,251.0,0.401062416998672,0.0,0.0,0.0,0.0,0.40106241699867196,0.13350814361719582
LB Williams,1.0,0.00012478163214374845,2.0,0.16666666666666669,0.004694835680751174,42.0,74.0,0.2936507936507936,0.16666666666666666,0.021852303126358753
LE Plunkett,2.0,0.00012478163214374845,3.0,0.1111111111111111,0.018779342723004695,154.0,228.0,0.24675324675324675,0.1111111111111111,0.01339651791001014
LH Ferguson,7.0,0.008485150985774894,48.0,0.4722222222222223,0.26760563380281693,1002.0,1451.0,0.24135063206919494,0.4722222222222222,0.18740281475547263
LI Meriwala,0.0,0.0,0.0,0.0,0.004694835680751174,19.0,32.0,0.2807017543859649,0.0,-0.0268964665184087
LJ Wright,5.0,0.013226853007237336,63.0,0.5608465608465609,0.009389671361502348,75.0,125.0,0.2777777777777778,0.5608465608465608,0.14745300686909915
LMP Simmons,29.0,0.13463938108310458,878.0,0.40964312832194383,0.004694835680751174,18.0,34.0,0.31481481481481477,0.3966666666666666,0.1390601262316122
LPC Silva,3.0,0.0049912652857499375,27.0,0.4938271604938272,0.0,6.0,21.0,0.5833333333333333,0.49382716049382713,0.0915617576648273
LR Shukla,33.0,0.05053656101821812,358.0,0.3770949720670391,0.07981220657276995,326.0,458.0,0.23415132924335377,0.37,0.12699945809199323
LRPL Taylor,54.0,0.12690291989019217,847.0,0.4002361275088548,0.0,13.0,24.0,0.30769230769230765,0.3311111111111111,0.13026137862510573
LS Livingstone,39.0,0.1171699525829798,609.0,0.5139573070607554,0.051643192488262914,267.0,395.0,0.24656679151061173,0.5211111111111111,0.18380848469579186
Lalit Yadav,21.0,0.03805839780384328,301.0,0.33776301218161686,0.051643192488262914,294.0,430.0,0.24376417233560094,0.33888888888888885,0.10324001760969943
Liton Das,1.0,0.0004991265285749938,4.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.3333333333333333,0.10017469428500125
M Ashwin,12.0,0.004367357125031196,50.0,0.23333333333333334,0.1643192488262911,898.0,1182.0,0.21937639198218262,0.2333333333333333,0.09067074800211541
M Jansen,12.0,0.008235587721487398,71.0,0.30985915492957744,0.10328638497652583,487.0,732.0,0.25051334702258726,0.30985915492957744,0.09661046372326654
M Kaif,22.0,0.03231844272523085,258.0,0.33462532299741604,0.0,0.0,0.0,0.0,0.334625322997416,0.11169905185305562
M Kartik,14.0,0.014100324432243575,109.0,0.34556574923547406,0.18309859154929578,1182.0,1418.0,0.19994359842075576,0.345565749235474,0.1343851263671758
M Klinger,4.0,0.009109059146493638,78.0,0.31196581196581197,0.0,0.0,0.0,0.0,0.31196581196581197,0.09677791429101637
M Manhas,38.0,0.06413775892188671,486.0,0.3525377229080933,0.0,42.0,42.0,0.16666666666666666,0.34777777777777774,0.1113048685719059
M Markande,10.0,0.005989518342899926,44.0,0.36363636363636365,0.17370892018779344,737.0,1081.0,0.24445952057892353,0.3636363636363636,0.13016851849998007
M Morkel,20.0,0.015722485650112306,93.0,0.45161290322580644,0.4131455399061033,1699.0,2136.0,0.20953502060035314,0.4516129032258064,0.22331962386177173
M Muralitharan,9.0,0.0024956326428749688,30.0,0.2222222222222222,0.3145539906103286,1581.0,1765.0,0.18606367278094035,0.2222222222222222,0.12757226846616102
M Ntini,2.0,0.001372597953581233,19.0,0.1929824561403509,0.03755868544600939,213.0,257.0,0.20109546165884193,0.19298245614035087,0.04765527132147685
M Pathirana,0.0,0.0,0.0,0.0,0.1784037558685446,503.0,617.0,0.20444002650762094,0.0,0.024156936316374052
M Prasidh Krishna,7.0,0.001123034689293736,24.0,0.125,0.2535211267605634,1231.0,1741.0,0.23571621987544006,0.125,0.07770172184384966
M Rawat,11.0,0.006862989767906165,70.0,0.2619047619047619,0.0,0.0,0.0,0.0,0.26190476190476186,0.08097347499019572
M Shahrukh Khan,37.0,0.0690042425754929,413.0,0.44632768361581926,0.0,12.0,16.0,0.2222222222222222,0.4588888888888889,0.13645562802759953
M Siddharth,0.0,0.0,0.0,0.0,0.004694835680751174,58.0,72.0,0.20689655172413793,0.0,-0.019515946252226
M Theekshana,2.0,0.0008734714250062392,7.0,0.33333333333333337,0.11737089201877934,631.0,814.0,0.2150026413100898,0.3333333333333333,0.10814817387243804
M Vijay,105.0,0.3268030945844772,2208.0,0.39538043478260876,0.0,37.0,49.0,0.2207207207207207,0.38999999999999996,0.21065411972814713
M Vohra,51.0,0.13513850761167956,863.0,0.41830822711471616,0.0,0.0,0.0,0.0,0.40222222222222226,0.171986645553878
M de Lange,1.0,0.00012478163214374845,2.0,0.16666666666666669,0.028169014084507043,116.0,171.0,0.24568965517241378,0.16666666666666666,0.03251696157513569
MA Agarwal,121.0,0.3330421761916646,2081.0,0.4275188210796092,0.0,0.0,0.0,0.0,0.3933333333333333,0.24311113360365155
MA Khote,3.0,0.002994759171449963,22.0,0.36363636363636365,0.009389671361502348,30.0,52.0,0.28888888888888886,0.3636363636363636,0.0835976037524033
MA Starc,16.0,0.013102071375093588,109.0,0.3211009174311927,0.27699530516431925,879.0,1175.0,0.22279105043610162,0.3211009174311926,0.1478857214581102
MA Wood,3.0,0.0014973795857249814,10.0,0.4,0.051643192488262914,127.0,192.0,0.25196850393700787,0.39999999999999997,0.1082380305833687
MB Parmar,0.0,0.0,0.0,0.0,0.0,19.0,33.0,0.2894736842105263,0.0,-0.028947368421052635
MC Henriques,54.0,0.12478163214374845,801.0,0.4161464835622139,0.215962441314554,979.0,1302.0,0.2216547497446374,0.43555555555555553,0.20131310527281795
MC Juneja,7.0,0.015597704017968556,134.0,0.3109452736318408,0.0,0.0,0.0,0.0,0.31094527363184077,0.09874277849584123
MD Mishra,17.0,0.02957324681806838,213.0,0.3708920187793428,0.0,0.0,0.0,0.0,0.37089201877934275,0.12161824202012676
